Order,Family,Subfamily,Tribe,Genus,Common_name,Scientific_name,S_value,Source_S,F_value,Source_F,L_value,Source_L
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Lagonosticta,Mali Firefinch,Lagonosticta virata,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Lagonosticta,African Firefinch,Lagonosticta rubricata,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Lagonosticta,Vinaceous Firefinch,Lagonosticta vinacea,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Lagonosticta,Grey Firefinch,Lagonosticta nigricollis,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Lagonosticta,Ethiopian Firefinch,Lagonosticta larvata,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Clytospiza,Brown Twinspot,Clytospiza monteiri,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Pytilia,Red-billed Pytilia,Pytilia lineata,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Pytilia,Red-winged Pytilia,Pytilia phoenicoptera,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Pytilia,Orange-winged Pytilia,Pytilia afra,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Pytilia,Yellow-winged Pytilia,Pytilia hypogrammica,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Pytilia,Green-winged Pytilia,Pytilia melba,0.52,Peach et al. 2001,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Hypargos,Pink-throated Twinspot,Hypargos margaritatus,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Hypargos,Red-throated Twinspot,Hypargos niveoguttatus,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Euschistospiza,Dybowski's Twinspot,Euschistospiza dybowskii,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Euschistospiza,Dusky Twinspot,Euschistospiza cinereovinacea,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Granatina,Violet-eared Waxbill,Granatina granatina,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Granatina,Purple Grenadier,Granatina ianthinogaster,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Uraeginthus,Blue-breasted Cordon-bleu,Uraeginthus angolensis,0.47,Peach et al. 2001,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Uraeginthus,Red-cheeked Cordon-bleu,Uraeginthus bengalus,0.53,McGregor et al. 2007,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Uraeginthus,Blue-capped Cordon-bleu,Uraeginthus cyanocephalus,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Spermophaga,Grant's Bluebill,Spermophaga poliogenys,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Spermophaga,Western Bluebill,Spermophaga haematina,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Spermophaga,Red-headed Bluebill,Spermophaga ruficapilla,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Pyrenestes,Black-bellied Seedcracker,Pyrenestes ostrinus,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Pyrenestes,Crimson Seedcracker,Pyrenestes sanguineus,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Pyrenestes,Lesser Seedcracker,Pyrenestes minor,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Estrilda,Lavender Waxbill,Estrilda coerulescens,0.68,McGregor et al. 2007,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Estrilda,Black-tailed Waxbill,Estrilda perreini,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Estrilda,Cinderella Waxbill,Estrilda thomensis,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Estrilda,Anambra Waxbill,Estrilda poliopareia,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Estrilda,Fawn-breasted Waxbill,Estrilda paludicola,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Estrilda,Orange-cheeked Waxbill,Estrilda melpoda,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Estrilda,Crimson-rumped Waxbill,Estrilda rhodopyga,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Estrilda,Arabian Waxbill,Estrilda rufibarba,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Estrilda,Black-rumped Waxbill,Estrilda troglodytes,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Estrilda,Common Waxbill,Estrilda astrild,0.61,Peach et al. 2001,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Estrilda,Black-lored Waxbill,Estrilda nigriloris,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Estrilda,Black-crowned Waxbill,Estrilda nonnula,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Estrilda,Black-headed Waxbill,Estrilda atricapilla,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Estrilda,Kandt's Waxbill,Estrilda kandti,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Estrilda,Black-cheeked Waxbill,Estrilda charmosyna,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Estrilda,Black-faced Waxbill,Estrilda erythronotos,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Mandingoa,Green Twinspot,Mandingoa nitidula,,,1.00,P. Bennett in litt. 2002,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Cryptospiza,Red-faced Crimsonwing,Cryptospiza reichenovii,0.14,Dowsett 1985,,,4.50,Dowsett 1985
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Cryptospiza,Abyssinian Crimsonwing,Cryptospiza salvadorii,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Cryptospiza,Dusky Crimsonwing,Cryptospiza jacksoni,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Cryptospiza,Shelley's Crimsonwing,Cryptospiza shelleyi,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Coccopygia,Angola Waxbill,Coccopygia bocagei,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Coccopygia,Swee Waxbill,Coccopygia melanotis,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Coccopygia,Yellow-bellied Waxbill,Coccopygia quartinia,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Nesocharis,Shelley's Oliveback,Nesocharis shelleyi,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Nesocharis,White-collared Oliveback,Nesocharis ansorgei,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Nesocharis,Grey-headed Oliveback,Nesocharis capistrata,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Nigrita,White-breasted Nigrita,Nigrita fusconotus,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Nigrita,Chestnut-breasted Nigrita,Nigrita bicolor,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Nigrita,Pale-fronted Nigrita,Nigrita luteifrons,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Nigrita,Grey-headed Nigrita,Nigrita canicapillus,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Parmoptila,Woodhouse's Antpecker,Parmoptila woodhousei,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Parmoptila,Red-fronted Antpecker,Parmoptila rubrifrons,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Parmoptila,Jameson's Antpecker,Parmoptila jamesoni,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Amadina,Red-headed Finch,Amadina erythrocephala,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Amadina,Cut-throat Finch,Amadina fasciata,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Ortygospiza,African Quailfinch,Ortygospiza atricollis,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Amandava,Red Avadavat,Amandava amandava,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Amandava,Green Avadavat,Amandava formosa,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Amandava,Zebra Waxbill,Amandava subflava,,,,,,
PASSERIFORMES,Estrildidae,Estrildinae,Estrildinae,Paludipasser,Locust Finch,Paludipasser locustella,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Spermestes,Bronze Mannikin,Spermestes cucullata,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Spermestes,Black-and-white Mannikin,Spermestes bicolor,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Spermestes,Magpie Mannikin,Spermestes fringilloides,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Odontospiza,Grey-headed Silverbill,Odontospiza griseicapilla,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lepidopygia,Madagascar Munia,Lepidopygia nana,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Euodice,African Silverbill,Euodice cantans,,,,,10.00,Wasser and Sherman 2010
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Euodice,Indian Silverbill,Euodice malabarica,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,White-rumped Munia,Lonchura striata,,,,,10.00,Tacutu et al. 2018
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Javan Munia,Lonchura leucogastroides,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Dusky Munia,Lonchura fuscans,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Black-faced Munia,Lonchura molucca,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Scaly-breasted Munia,Lonchura punctulata,,,,,10.00,Wasser and Sherman 2010
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Black-throated Munia,Lonchura kelaarti,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,White-bellied Munia,Lonchura leucogastra,,,,,3.67,McClure 1998
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Streak-headed Mannikin,Lonchura tristissima,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,White-spotted Mannikin,Lonchura leucosticta,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Five-coloured Munia,Lonchura quinticolor,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Tricoloured Munia,Lonchura malacca,,,,,5.17,McClure 1998
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Chestnut Munia,Lonchura atricapilla,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,White-capped Munia,Lonchura ferruginosa,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,White-headed Munia,Lonchura maja,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Pale-headed Munia,Lonchura pallida,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Great-billed Mannikin,Lonchura grandis,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Grey-banded Mannikin,Lonchura vana,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Grey-headed Mannikin,Lonchura caniceps,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Grey-crowned Mannikin,Lonchura nevermanni,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Hooded Mannikin,Lonchura spectabilis,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,New Ireland Mannikin,Lonchura forbesi,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Hunstein's Mannikin,Lonchura hunsteini,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Yellow-rumped Mannikin,Lonchura flaviprymna,,,,,8.00,Anon. 2019p
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Chestnut-breasted Mannikin,Lonchura castaneothorax,,,,,8.00,Anon. 2019d
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Black Mannikin,Lonchura stygia,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Black-breasted Mannikin,Lonchura teerinki,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Alpine Mannikin,Lonchura monticola,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Snow Mountain Mannikin,Lonchura montana,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Buff-bellied Mannikin,Lonchura melaena,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Timor Sparrow,Lonchura fuscata,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Lonchura,Java Sparrow,Lonchura oryzivora,,,,,6.00,Wasser and Sherman 2010
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Heteromunia,Pictorella Mannikin,Heteromunia pectoralis,,,,,8.00,Anon. 2019k
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Stagonopleura,Beautiful Firetail,Stagonopleura bella,,,,,8.00,Anon. 2019a
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Stagonopleura,Red-eared Firetail,Stagonopleura oculata,,,,,10.00,Anon. 2019n
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Stagonopleura,Diamond Firetail,Stagonopleura guttata,,,,,10.00,Anon. 2019f
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Oreostruthus,Mountain Firetail,Oreostruthus fuliginosus,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Emblema,Painted Finch,Emblema pictum,,,,,8.00,Anon. 2019j
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Neochmia,Red-browed Finch,Neochmia temporalis,,,,,7.00,Anon. 2019m
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Neochmia,Black-bellied Crimson Finch,Neochmia phaeton,,,,,6.00,Anon. 2019e
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Neochmia,White-bellied Crimson Finch,Neochmia evangelinae,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Neochmia,Star Finch,Neochmia ruficauda,,,,,8.00,Anon. 2019o
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Neochmia,Plum-headed Finch,Neochmia modesta,,,,,8.00,Anon. 2019l
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Poephila,Masked Finch,Poephila personata,,,,,7.00,Anon. 2019i
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Poephila,Long-tailed Finch,Poephila acuticauda,,,,,9.00,Anon. 2019h
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Poephila,Black-throated Finch,Poephila cincta,,,,,8.00,Anon. 2019b
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Taeniopygia,Timor Zebra Finch,Taeniopygia guttata,,,0.16,Tacutu et al. 2018,5.00,Zann 1996
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Taeniopygia,Australian Zebra Finch,Taeniopygia castanotis,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Taeniopygia,Double-barred Finch,Taeniopygia bichenovii,,,,,7.00,Anon. 2019g
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Erythrura,Tawny-breasted Parrotfinch,Erythrura hyperythra,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Erythrura,Pin-tailed Parrotfinch,Erythrura prasina,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Erythrura,Green-faced Parrotfinch,Erythrura viridifacies,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Erythrura,Tricoloured Parrotfinch,Erythrura tricolor,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Erythrura,Red-eared Parrotfinch,Erythrura coloria,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Erythrura,Blue-faced Parrotfinch,Erythrura trichroa,,,,,8.00,Anon. 2019c
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Erythrura,Papuan Parrotfinch,Erythrura papuana,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Erythrura,Red-throated Parrotfinch,Erythrura psittacea,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Erythrura,Red-headed Parrotfinch,Erythrura cyaneovirens,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Erythrura,Fiji Parrotfinch,Erythrura pealii,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Erythrura,Pink-billed Parrotfinch,Erythrura kleinschmidti,,,,,,
PASSERIFORMES,Estrildidae,Lonchurinae,Lonchurinae,Chloebia,Gouldian Finch,Chloebia gouldiae,,,1.00,BA RACC Expert Committee (see McBride et al. 2012),6.00,Ricklefs 2000
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Pin-tailed Whydah,Vidua macroura,,,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Long-tailed Paradise-whydah,Vidua paradisaea,,,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Broad-tailed Paradise-whydah,Vidua obtusa,,,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Sahel Paradise-whydah,Vidua orientalis,,,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Exclamatory Paradise-whydah,Vidua interjecta,,,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Steel-blue Whydah,Vidua hypocherina,,,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Shaft-tailed Whydah,Vidua regia,,,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Straw-tailed Whydah,Vidua fischeri,,,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Togo Paradise-whydah,Vidua togoensis,,,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Wilson's Indigobird,Vidua wilsoni,,,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Barka Indigobird,Vidua larvaticola,,,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Jos Plateau Indigobird,Vidua maryae,,,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Cameroon Indigobird,Vidua camerunensis,,,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Quailfinch Indigobird,Vidua nigeriae,,,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Jambandu Indigobird,Vidua raricola,,,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Green Indigobird,Vidua codringtoni,,,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Dusky Indigobird,Vidua funerea,,,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Village Indigobird,Vidua chalybeata,0.54,Peach et al. 2001,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Vidua,Purple Indigobird,Vidua purpurascens,,,,,,
PASSERIFORMES,Viduidae,Viduidae,Viduidae,Anomalospiza,Cuckoo-finch,Anomalospiza imberbis,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Saxaul Sparrow,Passer ammodendri,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,House Sparrow,Passer domesticus,0.54,"Dobson 1987,Dobson 1990,Senar and Copete 1990,Siriwardena  et al. 1998,Balmer and Peach 1997",1.00,Cramp et al. 1977-1994,19.90,BTO 2013
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Italian Sparrow,Passer italiae,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Spanish Sparrow,Passer hispaniolensis,,,1.00,Cramp et al. 1977-1994,10.02,Wasser and Sherman 2010
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Sind Sparrow,Passer pyrrhonotus,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Somali Sparrow,Passer castanopterus,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Russet Sparrow,Passer cinnamomeus,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Plain-backed Sparrow,Passer flaveolus,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Dead Sea Sparrow,Passer moabiticus,,,1.00,Cramp et al. 1977-1994,7.25,Wasser and Sherman 2010
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Cape Verde Sparrow,Passer iagoensis,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Great Sparrow,Passer motitensis,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Socotra Sparrow,Passer insularis,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Abd al Kuri Sparrow,Passer hemileucus,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Kordofan Sparrow,Passer cordofanicus,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,White Nile Sparrow,Passer shelleyi,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Kenya Sparrow,Passer rufocinctus,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Cape Sparrow,Passer melanurus,0.47,"Rowan 1964, Dean 1978",,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Swainson's Sparrow,Passer swainsonii,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Parrot-billed Sparrow,Passer gongonensis,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Swahili Sparrow,Passer suahelicus,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Northern Grey-headed Sparrow,Passer griseus,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Southern Grey-headed Sparrow,Passer diffusus,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Desert Sparrow,Passer simplex,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Zarudny's Sparrow,Passer zarudnyi,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Eurasian Tree Sparrow,Passer montanus,0.43,Johnston et al. 1997,1.00,Cramp et al. 1977-1994,13.08,C. Sekercoglu in litt. 2008c
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Sudan Golden Sparrow,Passer luteus,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Arabian Golden Sparrow,Passer euchlorus,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Passer,Chestnut Sparrow,Passer eminibey,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Carpospiza,Pale Sparrow,Carpospiza brachydactyla,,,1.00,Cramp et al. 1977-1994,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Petronia,Rock Sparrow,Petronia petronia,,,1.00,Cramp et al. 1977-1994,7.00,Tacutu et al. 2018
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Gymnoris,Yellow-throated Bush-sparrow,Gymnoris superciliaris,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Gymnoris,Sahel Bush-sparrow,Gymnoris dentata,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Gymnoris,Yellow-spotted Bush-sparrow,Gymnoris pyrgita,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Gymnoris,Chestnut-shouldered Bush-sparrow,Gymnoris xanthocollis,,,1.00,Cramp et al. 1977-1994,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Montifringilla,Tibetan Snowfinch,Montifringilla henrici,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Montifringilla,White-winged Snowfinch,Montifringilla nivalis,,,1.00,Cramp et al. 1977-1994,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Montifringilla,Black-winged Snowfinch,Montifringilla adamsi,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Onychostruthus,White-rumped Snowfinch,Onychostruthus taczanowskii,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Pyrgilauda,Rufous-necked Snowfinch,Pyrgilauda ruficollis,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Pyrgilauda,Small Snowfinch,Pyrgilauda davidiana,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Pyrgilauda,Plain-backed Snowfinch,Pyrgilauda blanfordi,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Pyrgilauda,Afghan Snowfinch,Pyrgilauda theresae,,,,,,
PASSERIFORMES,Passeridae,Passeridae,Passeridae,Hypocryptadius,Cinnamon Ibon,Hypocryptadius cinnamomeus,,,,,,
PASSERIFORMES,Motacillidae,Motacillidae,Motacillidae,Dendronanthus,Forest Wagtail,Dendronanthus indicus,,,,,,
PASSERIFORMES,Motacillidae,Motacillidae,Motacillidae,Anthus,Sokoke Pipit,Anthus sokokensis,,,,,,
PASSERIFORMES,Motacillidae,Motacillidae,Motacillidae,Anthus,Short-tailed Pipit,Anthus brachyurus,,,,,,
PASSERIFORMES,Motacillidae,Motacillidae,Motacillidae,Anthus,Bush Pipit,Anthus caffer,,,,,,
PASSERIFORMES,Motacillidae,Motacillidae,Motacillidae,Anthus,Pechora Pipit,Anthus gustavi,,,1.00,Cramp et al. 1977-1994,,
PASSERIFORMES,Motacillidae,Motacillidae,Motacillidae,Anthus,Tree Pipit,Anthus trivialis,0.42,Cramp et al. 1977-1994,1.00,Cramp et al. 1977-1994,8.80,Fransson et al. 2010
PASSERIFORMES,Motacillidae,Motacillidae,Motacillidae,Anthus,Olive-backed Pipit,Anthus hodgsoni,,,1.00,Cramp et al. 1977-1994,,
